age,salary,bonus,dept_Finance,dept_HR,dept_IT,dept_Marketing,dept_Unknown,age_Young,age_Early Career,age_Mid Career,age_Senior,age_Experienced,salary_low,salary_medium,salary_high,tenure_days
55.0,70000.0,7728.0,0,1,0,0,0,0,0,0,1,0,0,1,0,1872.0
45.0,60000.0,7012.0,0,0,0,1,0,0,0,1,0,0,0,1,0,2726.0
35.0,70000.0,1856.0,0,1,0,0,0,0,1,0,0,0,0,1,0,963.0
77.0,60000.0,2969.0,1,0,0,0,0,0,0,0,0,1,0,1,0,255.0
48.0,60000.0,2026.0,0,0,0,0,1,0,0,0,1,0,0,1,0,3071.0
75.0,50000.0,5582.0,0,0,0,1,0,0,0,0,0,1,1,0,0,2550.0
23.0,70000.0,3886.0,1,0,0,0,0,1,0,0,0,0,0,1,0,278.0
34.0,50000.0,3071.0,0,0,1,0,0,0,1,0,0,0,1,0,0,3288.0
70.0,70000.0,9254.0,0,0,0,0,1,0,0,0,0,1,0,1,0,3061.0
27.0,50000.0,2920.0,1,0,0,0,0,0,1,0,0,0,1,0,0,69.0
19.0,70000.0,4548.0,0,0,1,0,0,1,0,0,0,0,0,1,0,3288.0
60.0,50000.0,5135.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1836.0
42.0,50000.0,6782.0,1,0,0,0,0,0,0,1,0,0,1,0,0,495.0
55.0,70000.0,8839.0,0,0,0,1,0,0,0,0,1,0,0,1,0,279.0
33.0,50000.0,3288.0,0,0,1,0,0,0,1,0,0,0,1,0,0,848.0
43.0,60000.0,6585.0,1,0,0,0,0,0,0,1,0,0,0,1,0,3333.0
58.0,70000.0,3171.0,0,0,0,1,0,0,0,0,0,1,0,1,0,3077.0
29.0,50000.0,5477.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1836.0
26.0,50000.0,2428.0,1,0,0,0,0,0,1,0,0,0,1,0,0,2140.0
30.0,60000.0,4347.0,0,0,1,0,0,0,1,0,0,0,0,1,0,1027.0
24.0,60000.0,6596.0,1,0,0,0,0,1,0,0,0,0,0,1,0,2688.0
74.0,70000.0,1235.0,1,0,0,0,0,0,0,0,0,1,0,1,0,1796.0
18.0,60000.0,2786.0,0,0,0,0,1,1,0,0,0,0,0,1,0,3487.0
48.0,50000.0,5155.0,1,0,0,0,0,0,0,0,1,0,1,0,0,3476.0
78.0,70000.0,9416.0,1,0,0,0,0,0,0,0,0,1,0,1,0,1836.0
52.0,60000.0,2812.0,0,0,1,0,0,0,0,0,1,0,0,1,0,1836.0
41.0,60000.0,7223.0,0,0,0,1,0,0,0,1,0,0,0,1,0,1117.0
20.0,60000.0,7545.0,0,0,0,1,0,1,0,0,0,0,0,1,0,2745.0
73.0,60000.0,3655.0,0,0,0,1,0,0,0,0,0,1,0,1,0,1836.0
36.0,70000.0,9861.0,0,0,0,1,0,0,0,1,0,0,0,1,0,3395.0
21.0,50000.0,2431.0,0,1,0,0,0,1,0,0,0,0,1,0,0,96.0
78.0,50000.0,6313.0,0,0,0,0,1,0,0,0,0,1,1,0,0,2599.0
45.0,60000.0,5576.0,0,1,0,0,0,0,0,1,0,0,0,1,0,2310.0
61.0,50000.0,4487.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1937.0
47.0,60000.0,9971.0,0,0,1,0,0,0,0,0,1,0,0,1,0,549.0
53.0,60000.0,3449.0,0,0,0,1,0,0,0,0,1,0,0,1,0,2706.0
70.0,60000.0,6301.0,0,0,1,0,0,0,0,0,0,1,0,1,0,1836.0
59.0,70000.0,6497.0,0,0,1,0,0,0,0,0,0,1,0,1,0,1836.0
75.0,50000.0,8182.0,0,1,0,0,0,0,0,0,0,1,1,0,0,1729.0
76.0,60000.0,6693.0,0,1,0,0,0,0,0,0,0,1,0,1,0,2563.0
21.0,60000.0,4713.0,0,0,0,0,1,1,0,0,0,0,0,1,0,2165.0
40.0,50000.0,8842.0,0,0,1,0,0,0,0,1,0,0,1,0,0,168.0
28.0,60000.0,9548.0,0,0,1,0,0,0,1,0,0,0,0,1,0,1836.0
28.0,60000.0,9683.0,0,1,0,0,0,0,1,0,0,0,0,1,0,594.0
66.0,60000.0,1286.0,0,0,0,1,0,0,0,0,0,1,0,1,0,3434.0
70.0,60000.0,2677.0,0,1,0,0,0,0,0,0,0,1,0,1,0,2592.0
77.0,60000.0,6920.0,0,0,1,0,0,0,0,0,0,1,0,1,0,1911.0
41.0,60000.0,1861.0,0,1,0,0,0,0,0,1,0,0,0,1,0,187.0
71.0,60000.0,9603.0,0,0,1,0,0,0,0,0,0,1,0,1,0,1554.0
69.0,70000.0,4705.0,0,1,0,0,0,0,0,0,0,1,0,1,0,1836.0
37.0,60000.0,3393.0,0,0,0,1,0,0,0,1,0,0,0,1,0,606.0
62.0,60000.0,3681.0,0,0,0,1,0,0,0,0,0,1,0,1,0,1825.0
75.0,70000.0,5447.0,0,0,0,1,0,0,0,0,0,1,0,1,0,3354.0
30.0,60000.0,6227.0,0,0,0,1,0,0,1,0,0,0,0,1,0,3020.0
34.0,60000.0,5360.0,0,0,0,1,0,0,1,0,0,0,0,1,0,2610.0
68.0,70000.0,8645.0,0,0,0,0,1,0,0,0,0,1,0,1,0,2222.0
69.0,70000.0,2308.0,0,0,0,1,0,0,0,0,0,1,0,1,0,3584.0
32.0,50000.0,8566.0,0,1,0,0,0,0,1,0,0,0,1,0,0,995.0
21.0,60000.0,3938.0,1,0,0,0,0,1,0,0,0,0,0,1,0,3446.0
60.0,50000.0,8361.0,0,0,0,1,0,0,0,0,0,1,1,0,0,3174.0
26.0,60000.0,1171.0,0,1,0,0,0,0,1,0,0,0,0,1,0,2904.0
48.0,50000.0,8715.0,0,0,0,0,1,0,0,0,1,0,1,0,0,1750.0
73.0,60000.0,2303.0,0,1,0,0,0,0,0,0,0,1,0,1,0,1989.0
44.0,70000.0,7333.0,0,0,1,0,0,0,0,1,0,0,0,1,0,1208.0
35.0,70000.0,8587.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1467.0
34.0,70000.0,5203.0,0,1,0,0,0,0,1,0,0,0,0,1,0,1836.0
27.0,60000.0,8196.0,1,0,0,0,0,0,1,0,0,0,0,1,0,582.0
48.0,60000.0,1527.0,0,1,0,0,0,0,0,0,1,0,0,1,0,1464.0
54.0,70000.0,1834.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1830.0
73.0,50000.0,1257.0,0,0,1,0,0,0,0,0,0,1,1,0,0,1526.0
48.0,60000.0,2138.0,0,0,0,0,1,0,0,0,1,0,0,1,0,2829.0
69.0,60000.0,8146.0,1,0,0,0,0,0,0,0,0,1,0,1,0,1482.0
67.0,60000.0,3910.0,0,0,1,0,0,0,0,0,0,1,0,1,0,1978.0
22.0,70000.0,2577.0,0,0,0,1,0,1,0,0,0,0,0,1,0,2182.0
73.0,70000.0,1281.0,0,0,0,0,1,0,0,0,0,1,0,1,0,1836.0
64.0,50000.0,9128.0,0,0,1,0,0,0,0,0,0,1,1,0,0,3019.0
23.0,50000.0,7678.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1325.0
48.0,60000.0,4485.0,0,0,0,1,0,0,0,0,1,0,0,1,0,2704.0
76.0,50000.0,8344.0,0,1,0,0,0,0,0,0,0,1,1,0,0,651.0
52.0,60000.0,1321.0,0,0,0,0,1,0,0,0,1,0,0,1,0,2480.0
22.0,70000.0,8361.0,0,0,0,1,0,1,0,0,0,0,0,1,0,1836.0
67.0,60000.0,4546.0,0,0,1,0,0,0,0,0,0,1,0,1,0,2319.0
77.0,70000.0,4926.0,0,0,0,1,0,0,0,0,0,1,0,1,0,441.0
32.0,60000.0,4947.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1303.0
44.0,70000.0,5271.0,0,1,0,0,0,0,0,1,0,0,0,1,0,1358.0
61.0,70000.0,8662.0,1,0,0,0,0,0,0,0,0,1,0,1,0,1584.0
50.0,60000.0,1674.0,0,0,0,1,0,0,0,0,1,0,0,1,0,2540.0
41.0,50000.0,1800.0,0,0,0,1,0,0,0,1,0,0,1,0,0,3060.0
38.0,60000.0,6392.0,0,1,0,0,0,0,0,1,0,0,0,1,0,2130.0
19.0,60000.0,7694.0,0,0,0,1,0,1,0,0,0,0,0,1,0,1669.0
36.0,60000.0,3622.0,0,0,0,1,0,0,0,1,0,0,0,1,0,1688.0
62.0,70000.0,1835.0,0,0,1,0,0,0,0,0,0,1,0,1,0,259.0
69.0,60000.0,7484.0,0,0,0,0,1,0,0,0,0,1,0,1,0,19.0
35.0,60000.0,1541.0,0,0,0,1,0,0,1,0,0,0,0,1,0,3183.0
27.0,70000.0,2073.0,0,0,0,1,0,0,1,0,0,0,0,1,0,3538.0
62.0,50000.0,6879.0,0,0,0,1,0,0,0,0,0,1,1,0,0,1649.0
54.0,60000.0,9208.0,0,1,0,0,0,0,0,0,1,0,0,1,0,581.0
40.0,60000.0,8703.0,1,0,0,0,0,0,0,1,0,0,0,1,0,2648.0
62.0,50000.0,8988.0,0,1,0,0,0,0,0,0,0,1,1,0,0,1749.0
58.0,60000.0,1578.0,1,0,0,0,0,0,0,0,0,1,0,1,0,1420.0
18.0,50000.0,2005.0,0,0,0,1,0,1,0,0,0,0,1,0,0,1257.0
75.0,60000.0,6802.0,0,0,1,0,0,0,0,0,0,1,0,1,0,2611.0
48.0,50000.0,2740.0,0,1,0,0,0,0,0,0,1,0,1,0,0,2721.0
71.0,60000.0,4181.0,1,0,0,0,0,0,0,0,0,1,0,1,0,2802.0
23.0,60000.0,3162.0,0,0,0,1,0,1,0,0,0,0,0,1,0,759.0
18.0,60000.0,8256.0,1,0,0,0,0,1,0,0,0,0,0,1,0,525.0
35.0,60000.0,9178.0,0,0,0,1,0,0,1,0,0,0,0,1,0,3187.0
48.0,50000.0,9266.0,0,1,0,0,0,0,0,0,1,0,1,0,0,1836.0
65.0,50000.0,3662.0,0,1,0,0,0,0,0,0,0,1,1,0,0,1234.0
57.0,60000.0,9449.0,1,0,0,0,0,0,0,0,0,1,0,1,0,2296.0
55.0,60000.0,4007.0,0,0,0,1,0,0,0,0,1,0,0,1,0,2730.0
62.0,70000.0,8228.0,0,1,0,0,0,0,0,0,0,1,0,1,0,2399.0
34.0,70000.0,6223.0,0,0,0,0,1,0,1,0,0,0,0,1,0,1938.0
43.0,60000.0,7596.0,0,1,0,0,0,0,0,1,0,0,0,1,0,1836.0
27.0,60000.0,6528.0,0,0,0,0,1,0,1,0,0,0,0,1,0,442.0
76.0,70000.0,1166.0,0,1,0,0,0,0,0,0,0,1,0,1,0,1748.0
55.0,60000.0,3934.0,0,0,0,1,0,0,0,0,1,0,0,1,0,114.0
43.0,60000.0,7523.0,1,0,0,0,0,0,0,1,0,0,0,1,0,317.0
48.0,60000.0,9466.0,1,0,0,0,0,0,0,0,1,0,0,1,0,3384.0
40.0,50000.0,2858.0,0,1,0,0,0,0,0,1,0,0,1,0,0,1836.0
48.0,60000.0,3549.0,0,0,0,1,0,0,0,0,1,0,0,1,0,3513.0
37.0,70000.0,2217.0,0,0,0,1,0,0,0,1,0,0,0,1,0,243.0
40.0,60000.0,2561.0,0,0,0,1,0,0,0,1,0,0,0,1,0,3443.0
62.0,60000.0,9203.0,1,0,0,0,0,0,0,0,0,1,0,1,0,417.0
44.0,60000.0,2278.0,0,0,0,0,1,0,0,1,0,0,0,1,0,2485.0
32.0,60000.0,5864.0,1,0,0,0,0,0,1,0,0,0,0,1,0,3253.0
55.0,60000.0,5164.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1836.0
28.0,60000.0,8646.0,0,1,0,0,0,0,1,0,0,0,0,1,0,2021.0
25.0,50000.0,8050.0,1,0,0,0,0,1,0,0,0,0,1,0,0,581.0
31.0,70000.0,7735.0,1,0,0,0,0,0,1,0,0,0,0,1,0,235.0
39.0,70000.0,7292.0,0,1,0,0,0,0,0,1,0,0,0,1,0,1836.0
18.0,60000.0,5711.0,0,1,0,0,0,1,0,0,0,0,0,1,0,1456.0
54.0,70000.0,8119.0,0,1,0,0,0,0,0,0,1,0,0,1,0,3526.0
49.0,60000.0,6535.0,0,0,1,0,0,0,0,0,1,0,0,1,0,2641.0
28.0,50000.0,2822.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1836.0
27.0,60000.0,8166.0,1,0,0,0,0,0,1,0,0,0,0,1,0,323.0
47.0,50000.0,3292.0,0,0,0,1,0,0,0,0,1,0,1,0,0,1316.0
59.0,70000.0,3155.0,1,0,0,0,0,0,0,0,0,1,0,1,0,146.0
58.0,60000.0,5426.0,0,0,0,0,1,0,0,0,0,1,0,1,0,2535.0
51.0,60000.0,4556.0,0,0,0,0,1,0,0,0,1,0,0,1,0,198.0
72.0,60000.0,7896.0,0,0,1,0,0,0,0,0,0,1,0,1,0,1751.0
42.0,50000.0,3389.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1795.0
53.0,60000.0,4036.0,0,1,0,0,0,0,0,0,1,0,0,1,0,3102.0
21.0,60000.0,3644.0,0,1,0,0,0,1,0,0,0,0,0,1,0,3518.0
75.0,60000.0,9311.0,0,1,0,0,0,0,0,0,0,1,0,1,0,2590.0
38.0,60000.0,8957.0,0,0,0,0,1,0,0,1,0,0,0,1,0,1717.0
78.0,70000.0,9448.0,0,0,0,1,0,0,0,0,0,1,0,1,0,710.0
47.0,70000.0,3592.0,0,1,0,0,0,0,0,0,1,0,0,1,0,2617.0
55.0,60000.0,1076.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1704.0
29.0,60000.0,1898.0,0,0,0,0,1,0,1,0,0,0,0,1,0,1234.0
56.0,50000.0,7160.0,0,0,1,0,0,0,0,0,0,1,1,0,0,2935.0
42.0,60000.0,6842.0,1,0,0,0,0,0,0,1,0,0,0,1,0,2315.0
71.0,70000.0,6124.0,0,1,0,0,0,0,0,0,0,1,0,1,0,524.0
48.0,60000.0,1115.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1470.0
36.0,60000.0,5389.0,0,0,0,0,1,0,0,1,0,0,0,1,0,424.0
19.0,60000.0,5236.0,0,0,1,0,0,1,0,0,0,0,0,1,0,470.0
39.0,60000.0,2584.0,0,0,1,0,0,0,0,1,0,0,0,1,0,1811.0
47.0,60000.0,2315.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2790.0
74.0,60000.0,6175.0,1,0,0,0,0,0,0,0,0,1,0,1,0,1129.0
68.0,70000.0,1413.0,0,1,0,0,0,0,0,0,0,1,0,1,0,1963.0
53.0,60000.0,1235.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2140.0
20.0,50000.0,3351.0,0,0,0,1,0,1,0,0,0,0,1,0,0,2667.0
40.0,60000.0,9204.0,0,0,1,0,0,0,0,1,0,0,0,1,0,2166.0
21.0,60000.0,8848.0,0,0,1,0,0,1,0,0,0,0,0,1,0,3282.0
45.0,60000.0,7182.0,0,0,0,1,0,0,0,1,0,0,0,1,0,1320.0
31.0,60000.0,5971.0,0,0,1,0,0,0,1,0,0,0,0,1,0,1664.0
54.0,60000.0,7138.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1836.0
24.0,50000.0,1391.0,0,0,0,1,0,1,0,0,0,0,1,0,0,563.0
30.0,60000.0,8705.0,0,1,0,0,0,0,1,0,0,0,0,1,0,635.0
18.0,50000.0,6922.0,0,0,0,1,0,1,0,0,0,0,1,0,0,2473.0
41.0,70000.0,5396.0,0,0,1,0,0,0,0,1,0,0,0,1,0,1836.0
51.0,60000.0,7420.0,0,0,1,0,0,0,0,0,1,0,0,1,0,1150.0
48.0,60000.0,5019.0,0,0,1,0,0,0,0,0,1,0,0,1,0,2655.0
27.0,50000.0,1667.0,0,0,1,0,0,0,1,0,0,0,1,0,0,35.0
72.0,50000.0,4287.0,0,1,0,0,0,0,0,0,0,1,1,0,0,2212.0
77.0,50000.0,5312.0,1,0,0,0,0,0,0,0,0,1,1,0,0,1112.0
23.0,50000.0,2993.0,0,0,1,0,0,1,0,0,0,0,1,0,0,2953.0
21.0,60000.0,5130.0,0,1,0,0,0,1,0,0,0,0,0,1,0,1009.0
63.0,60000.0,7057.0,0,1,0,0,0,0,0,0,0,1,0,1,0,1921.0
65.0,60000.0,6622.0,0,0,0,0,1,0,0,0,0,1,0,1,0,2861.0
32.0,60000.0,9337.0,0,0,0,1,0,0,1,0,0,0,0,1,0,2865.0
62.0,60000.0,3486.0,0,1,0,0,0,0,0,0,0,1,0,1,0,3257.0
29.0,60000.0,7141.0,0,0,0,0,1,0,1,0,0,0,0,1,0,315.0
56.0,60000.0,9792.0,0,0,0,0,1,0,0,0,0,1,0,1,0,210.0
64.0,60000.0,5283.0,0,0,0,1,0,0,0,0,0,1,0,1,0,170.0
23.0,70000.0,5375.0,0,0,1,0,0,1,0,0,0,0,0,1,0,863.0
70.0,50000.0,2051.0,1,0,0,0,0,0,0,0,0,1,1,0,0,65.0
38.0,70000.0,3593.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1685.0
63.0,60000.0,5882.0,0,1,0,0,0,0,0,0,0,1,0,1,0,1022.0
49.0,60000.0,4531.0,0,0,0,1,0,0,0,0,1,0,0,1,0,2018.0
49.0,60000.0,9872.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1610.0
44.0,60000.0,1327.0,0,1,0,0,0,0,0,1,0,0,0,1,0,886.0
64.0,50000.0,1432.0,0,0,1,0,0,0,0,0,0,1,1,0,0,1431.0
72.0,50000.0,7305.0,1,0,0,0,0,0,0,0,0,1,1,0,0,1235.0
28.0,60000.0,1476.0,0,1,0,0,0,0,1,0,0,0,0,1,0,772.0
39.0,60000.0,9311.0,0,0,0,0,1,0,0,1,0,0,0,1,0,3289.0
53.0,70000.0,1462.0,0,0,1,0,0,0,0,0,1,0,0,1,0,1072.0
40.0,60000.0,4914.0,0,0,0,1,0,0,0,1,0,0,0,1,0,2257.0
54.0,70000.0,5633.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1715.0
40.0,60000.0,5078.0,1,0,0,0,0,0,0,1,0,0,0,1,0,577.0
72.0,50000.0,7912.0,1,0,0,0,0,0,0,0,0,1,1,0,0,1836.0
44.0,50000.0,9390.0,0,0,0,0,1,0,0,1,0,0,1,0,0,1491.0
48.0,60000.0,6640.0,0,1,0,0,0,0,0,0,1,0,0,1,0,2605.0
77.0,50000.0,1972.0,0,0,0,0,1,0,0,0,0,1,1,0,0,2066.0
37.0,60000.0,5709.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1836.0
32.0,60000.0,9328.0,0,1,0,0,0,0,1,0,0,0,0,1,0,1836.0
59.0,60000.0,4887.0,0,0,0,0,1,0,0,0,0,1,0,1,0,2833.0
21.0,50000.0,4300.0,1,0,0,0,0,1,0,0,0,0,1,0,0,3237.0
46.0,50000.0,3140.0,1,0,0,0,0,0,0,0,1,0,1,0,0,1836.0
72.0,70000.0,4295.0,0,0,0,1,0,0,0,0,0,1,0,1,0,27.0
57.0,50000.0,6200.0,0,0,0,0,1,0,0,0,0,1,1,0,0,259.0
28.0,60000.0,6573.0,0,0,0,1,0,0,1,0,0,0,0,1,0,2684.0
66.0,60000.0,3724.0,0,1,0,0,0,0,0,0,0,1,0,1,0,882.0
28.0,70000.0,3298.0,1,0,0,0,0,0,1,0,0,0,0,1,0,1710.0
71.0,60000.0,6072.0,0,0,1,0,0,0,0,0,0,1,0,1,0,775.0
59.0,60000.0,3882.0,0,1,0,0,0,0,0,0,0,1,0,1,0,1276.0
50.0,60000.0,7035.0,0,0,0,0,1,0,0,0,1,0,0,1,0,2606.0
47.0,70000.0,4349.0,0,0,0,1,0,0,0,0,1,0,0,1,0,1340.0
49.0,50000.0,5511.0,0,0,0,0,1,0,0,0,1,0,1,0,0,1836.0
79.0,50000.0,5281.0,0,0,1,0,0,0,0,0,0,1,1,0,0,2699.0
54.0,60000.0,3397.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1145.0
48.0,60000.0,4476.0,0,0,0,1,0,0,0,0,1,0,0,1,0,1198.0
48.0,50000.0,2071.0,0,1,0,0,0,0,0,0,1,0,1,0,0,2395.0
72.0,70000.0,7595.0,0,0,1,0,0,0,0,0,0,1,0,1,0,1258.0
28.0,60000.0,1610.0,0,1,0,0,0,0,1,0,0,0,0,1,0,620.0
48.0,70000.0,7109.0,0,0,0,1,0,0,0,0,1,0,0,1,0,837.0
61.0,60000.0,8167.0,1,0,0,0,0,0,0,0,0,1,0,1,0,1853.0
31.0,60000.0,6924.0,0,0,0,1,0,0,1,0,0,0,0,1,0,2585.0
61.0,60000.0,1924.0,0,0,1,0,0,0,0,0,0,1,0,1,0,2042.0
77.0,60000.0,7598.0,0,0,0,0,1,0,0,0,0,1,0,1,0,2115.0
78.0,60000.0,3640.0,0,1,0,0,0,0,0,0,0,1,0,1,0,2559.0
18.0,60000.0,6690.0,0,0,0,1,0,1,0,0,0,0,0,1,0,2950.0
23.0,60000.0,1522.0,0,0,1,0,0,1,0,0,0,0,0,1,0,2596.0
76.0,60000.0,4868.0,0,0,1,0,0,0,0,0,0,1,0,1,0,456.0
48.0,50000.0,4245.0,0,0,0,0,1,0,0,0,1,0,1,0,0,1836.0
60.0,50000.0,8794.0,0,0,0,0,1,0,0,0,0,1,1,0,0,259.0
60.0,50000.0,7700.0,0,1,0,0,0,0,0,0,0,1,1,0,0,2602.0
29.0,50000.0,2554.0,0,1,0,0,0,0,1,0,0,0,1,0,0,2479.0
18.0,60000.0,9291.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1216.0
69.0,70000.0,4223.0,0,1,0,0,0,0,0,0,0,1,0,1,0,1967.0
69.0,50000.0,7587.0,1,0,0,0,0,0,0,0,0,1,1,0,0,574.0
73.0,60000.0,3502.0,0,0,0,1,0,0,0,0,0,1,0,1,0,2250.0
23.0,50000.0,6691.0,1,0,0,0,0,1,0,0,0,0,1,0,0,2120.0
47.0,70000.0,4461.0,1,0,0,0,0,0,0,0,1,0,0,1,0,3053.0
72.0,70000.0,3538.0,0,1,0,0,0,0,0,0,0,1,0,1,0,2536.0
30.0,60000.0,1966.0,0,0,0,0,1,0,1,0,0,0,0,1,0,2381.0
79.0,70000.0,1262.0,0,0,0,1,0,0,0,0,0,1,0,1,0,900.0
47.0,60000.0,6442.0,0,0,0,1,0,0,0,0,1,0,0,1,0,722.0
29.0,60000.0,8242.0,0,0,1,0,0,0,1,0,0,0,0,1,0,3056.0
79.0,70000.0,9495.0,0,1,0,0,0,0,0,0,0,1,0,1,0,2527.0
27.0,60000.0,2880.0,0,1,0,0,0,0,1,0,0,0,0,1,0,2310.0
72.0,60000.0,1691.0,0,0,0,0,1,0,0,0,0,1,0,1,0,1045.0
56.0,60000.0,4389.0,0,0,0,0,1,0,0,0,0,1,0,1,0,1058.0
27.0,50000.0,6649.0,0,1,0,0,0,0,1,0,0,0,1,0,0,1956.0
23.0,50000.0,1892.0,0,0,0,1,0,1,0,0,0,0,1,0,0,3213.0
73.0,50000.0,9345.0,0,0,0,1,0,0,0,0,0,1,1,0,0,401.0
25.0,60000.0,8593.0,0,1,0,0,0,1,0,0,0,0,0,1,0,2813.0
37.0,60000.0,7323.0,0,0,1,0,0,0,0,1,0,0,0,1,0,1836.0
48.0,60000.0,5109.0,0,0,0,1,0,0,0,0,1,0,0,1,0,1312.0
58.0,50000.0,3517.0,0,0,0,1,0,0,0,0,0,1,1,0,0,534.0
33.0,50000.0,3522.0,0,1,0,0,0,0,1,0,0,0,1,0,0,3514.0
73.0,50000.0,3373.0,0,0,0,1,0,0,0,0,0,1,1,0,0,1809.0
19.0,70000.0,5995.0,0,0,0,1,0,1,0,0,0,0,0,1,0,2560.0
78.0,70000.0,9181.0,0,1,0,0,0,0,0,0,0,1,0,1,0,430.0
28.0,60000.0,2129.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1750.0
41.0,60000.0,8696.0,0,1,0,0,0,0,0,1,0,0,0,1,0,824.0
36.0,70000.0,2965.0,0,0,1,0,0,0,0,1,0,0,0,1,0,2613.0
21.0,60000.0,8283.0,0,0,0,0,1,1,0,0,0,0,0,1,0,2754.0
20.0,60000.0,8389.0,0,1,0,0,0,1,0,0,0,0,0,1,0,2290.0
32.0,60000.0,6584.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1586.0
57.0,50000.0,8030.0,1,0,0,0,0,0,0,0,0,1,1,0,0,936.0
21.0,60000.0,6739.0,0,0,0,0,1,1,0,0,0,0,0,1,0,1980.0
60.0,50000.0,1103.0,0,0,1,0,0,0,0,0,0,1,1,0,0,2539.0
26.0,70000.0,8916.0,0,1,0,0,0,0,1,0,0,0,0,1,0,601.0
42.0,70000.0,1868.0,0,0,0,1,0,0,0,1,0,0,0,1,0,1836.0
18.0,50000.0,6762.0,0,0,0,1,0,1,0,0,0,0,1,0,0,420.0
57.0,50000.0,8367.0,0,0,1,0,0,0,0,0,0,1,1,0,0,3639.0
19.0,70000.0,2940.0,0,0,0,0,1,1,0,0,0,0,0,1,0,1836.0
72.0,50000.0,1846.0,0,0,1,0,0,0,0,0,0,1,1,0,0,1399.0
62.0,70000.0,2498.0,0,1,0,0,0,0,0,0,0,1,0,1,0,2887.0
39.0,60000.0,3154.0,0,0,0,1,0,0,0,1,0,0,0,1,0,2783.0
59.0,70000.0,1811.0,0,0,1,0,0,0,0,0,0,1,0,1,0,3451.0
29.0,60000.0,7643.0,0,0,0,0,1,0,1,0,0,0,0,1,0,1467.0
44.0,70000.0,9478.0,1,0,0,0,0,0,0,1,0,0,0,1,0,857.0
28.0,50000.0,2595.0,0,1,0,0,0,0,1,0,0,0,1,0,0,3087.0
59.0,50000.0,4480.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1836.0
31.0,60000.0,6838.0,0,0,0,1,0,0,1,0,0,0,0,1,0,3517.0
57.0,70000.0,5082.0,1,0,0,0,0,0,0,0,0,1,0,1,0,2660.0
60.0,60000.0,9920.0,0,0,1,0,0,0,0,0,0,1,0,1,0,2499.0
39.0,60000.0,6595.0,0,0,0,1,0,0,0,1,0,0,0,1,0,3271.0
26.0,60000.0,3155.0,0,0,1,0,0,0,1,0,0,0,0,1,0,955.0
32.0,60000.0,8311.0,0,1,0,0,0,0,1,0,0,0,0,1,0,1162.0
76.0,50000.0,2611.0,0,0,0,1,0,0,0,0,0,1,1,0,0,1766.0
50.0,60000.0,1857.0,0,1,0,0,0,0,0,0,1,0,0,1,0,1137.0
74.0,60000.0,8871.0,0,1,0,0,0,0,0,0,0,1,0,1,0,938.0
36.0,60000.0,7955.0,0,0,0,0,1,0,0,1,0,0,0,1,0,100.0
48.0,60000.0,1729.0,0,0,0,0,1,0,0,0,1,0,0,1,0,2752.0
35.0,70000.0,2034.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1805.0
29.0,70000.0,4639.0,0,0,1,0,0,0,1,0,0,0,0,1,0,1836.0
57.0,50000.0,4936.0,0,0,1,0,0,0,0,0,0,1,1,0,0,1318.0
54.0,60000.0,5890.0,1,0,0,0,0,0,0,0,1,0,0,1,0,3645.0
62.0,60000.0,5928.0,1,0,0,0,0,0,0,0,0,1,0,1,0,760.0
66.0,60000.0,1087.0,1,0,0,0,0,0,0,0,0,1,0,1,0,997.0
18.0,60000.0,3202.0,1,0,0,0,0,1,0,0,0,0,0,1,0,2196.0
51.0,50000.0,6444.0,0,0,1,0,0,0,0,0,1,0,1,0,0,1836.0
24.0,50000.0,8876.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1836.0
19.0,60000.0,6199.0,0,0,0,0,1,1,0,0,0,0,0,1,0,896.0
74.0,70000.0,6944.0,0,0,1,0,0,0,0,0,0,1,0,1,0,3164.0
39.0,70000.0,6223.0,0,0,0,0,1,0,0,1,0,0,0,1,0,353.0
48.0,50000.0,1336.0,0,0,1,0,0,0,0,0,1,0,1,0,0,668.0
